timestamp,Marktpreis_deutschland,Marktpreis_Schweiz,Marktpreis_Österreich,Marktpreis_Italien_Nord,Marktpreis_Frankreich
2019-07-18,44.81,42.63,45.05,52.77,42.39
2019-07-19,35.09,37.13,35.92,40.55,33.14
2019-07-20,31.53,30.33,34.8,39.55,32.28
2019-07-21,42.62,42.67,43.26,51.96,41.8
2019-07-22,46.6,45.63,47.23,52.67,46.07
2019-07-23,50.64,48.06,51.48,58.95,52.93
2019-07-24,50.23,50.75,50.32,61.0,50.26
2019-07-25,44.5,45.21,46.99,61.64,46.79
2019-07-26,36.16,35.85,36.77,48.33,36.26
2019-07-27,32.09,34.33,32.09,36.23,31.64
2019-07-28,45.5,40.31,46.15,47.83,40.38
2019-07-29,44.53,40.94,43.38,48.39,31.97
2019-07-30,48.46,39.09,49.73,53.54,31.79
2019-07-31,44.66,39.25,44.63,49.99,42.0
2019-08-01,43.7,40.97,44.02,45.32,41.31
2019-08-02,36.37,37.32,36.53,41.83,35.13
2019-08-03,35.15,34.69,34.99,38.67,34.06
2019-08-04,46.28,40.2,47.13,46.84,36.63
2019-08-05,42.06,39.89,42.09,46.04,41.19
2019-08-06,40.87,40.35,41.39,50.08,36.46
2019-08-07,34.72,34.47,34.8,46.2,33.39
2019-08-08,38.69,33.8,38.89,44.06,29.02
2019-08-09,12.44,16.16,29.46,42.16,14.03
2019-08-10,14.35,19.04,21.75,43.47,20.13
2019-08-11,41.24,32.32,41.06,49.04,32.58
2019-08-12,38.04,33.76,37.62,42.8,33.65
2019-08-13,38.77,31.49,37.6,37.93,31.89
2019-08-14,30.5,27.64,30.65,32.73,23.83
2019-08-15,35.69,29.13,35.39,35.14,31.29
2019-08-16,26.22,25.19,26.37,36.16,24.13
2019-08-17,27.69,25.39,28.05,35.58,22.75
2019-08-18,34.43,32.99,35.96,43.88,31.12
2019-08-19,39.8,35.99,39.81,41.98,34.6
2019-08-20,41.68,34.22,41.43,42.51,34.03
2019-08-21,36.31,32.28,36.74,41.17,33.29
2019-08-22,37.32,33.08,37.01,42.43,31.31
2019-08-23,32.29,29.03,32.46,38.95,31.26
2019-08-24,30.64,28.69,30.64,38.61,28.5
2019-08-25,45.66,37.22,45.67,49.86,40.42
2019-08-26,46.42,43.36,46.42,59.29,45.49
2019-08-27,50.83,45.6,50.83,68.59,46.8
2019-08-28,44.49,43.07,44.5,64.05,42.68
2019-08-29,41.34,39.16,41.39,58.29,39.94
2019-08-30,33.66,34.3,33.67,48.64,32.26
2019-08-31,30.11,29.46,30.11,48.38,30.09
2019-09-01,39.17,38.54,39.04,60.22,38.35
2019-09-02,35.4,36.95,35.83,52.6,36.39
2019-09-03,34.0,32.43,34.08,48.7,33.08
2019-09-04,31.72,30.61,34.2,51.56,32.62
2019-09-05,32.45,33.96,32.56,51.6,32.15
2019-09-06,35.94,33.4,35.64,41.13,32.77
2019-09-07,36.87,34.56,36.7,37.72,31.1
2019-09-08,45.51,40.97,45.02,44.14,42.82
2019-09-09,36.82,37.08,36.77,50.29,35.6
2019-09-10,33.93,34.62,34.06,47.71,32.79
2019-09-11,37.78,38.76,37.72,47.83,37.39
2019-09-12,39.02,36.67,38.97,47.61,38.84
2019-09-13,36.2,36.89,36.16,42.83,34.5
2019-09-14,23.76,26.81,32.15,42.47,28.29
2019-09-15,47.15,43.64,47.19,52.62,47.0
2019-09-16,33.87,40.45,42.4,49.82,42.75
2019-09-17,36.48,43.23,39.98,56.64,39.06
2019-09-18,43.78,44.09,44.78,61.77,42.83
2019-09-19,42.7,44.58,46.13,53.85,40.28
2019-09-20,34.65,35.61,36.4,43.34,28.84
2019-09-21,29.64,30.98,29.64,46.18,27.46
2019-09-22,44.13,44.99,44.88,53.24,41.74
2019-09-23,47.45,44.47,48.2,56.41,40.25
2019-09-24,46.74,45.41,48.29,60.43,39.88
2019-09-25,41.57,42.95,42.89,56.27,39.31
2019-09-26,38.44,40.76,40.56,61.96,37.24
2019-09-27,24.1,34.75,29.19,52.6,28.37
2019-09-28,11.06,25.53,19.93,45.01,17.79
2019-09-29,22.1,39.64,41.64,55.64,36.67
2019-09-30,42.55,41.92,42.6,60.86,39.97
2019-10-01,40.86,44.8,41.74,64.21,38.69
2019-10-02,40.07,41.51,40.39,56.71,40.8
2019-10-03,43.68,44.06,44.04,63.57,40.0
2019-10-04,36.89,37.58,37.21,51.04,37.31
2019-10-05,31.99,33.7,32.05,42.8,31.81
2019-10-06,44.63,46.48,44.95,60.84,44.73
2019-10-07,34.86,42.7,37.59,62.03,39.21
2019-10-08,35.2,40.61,36.82,59.1,36.25
2019-10-09,30.46,37.99,31.74,56.37,35.08
2019-10-10,25.97,33.72,30.02,59.91,27.9
2019-10-11,19.73,29.81,28.84,44.87,24.99
2019-10-12,22.14,26.88,23.54,41.05,23.81
2019-10-13,35.56,41.39,38.29,57.58,37.53
2019-10-14,43.63,44.34,43.7,58.21,43.64
2019-10-15,39.46,40.96,40.17,55.86,41.2
2019-10-16,43.77,44.77,44.09,58.78,44.08
2019-10-17,35.35,39.62,37.88,59.98,39.23
2019-10-18,33.09,35.15,33.35,50.13,33.09
2019-10-19,34.83,34.5,34.83,41.89,34.83
2019-10-20,43.72,45.07,44.03,49.51,44.65
2019-10-21,46.83,46.86,47.01,49.54,47.45
2019-10-22,43.51,43.24,43.82,50.25,44.47
2019-10-23,38.61,38.19,38.85,46.88,39.2
2019-10-24,36.11,36.61,37.13,41.97,38.34
2019-10-25,20.21,28.44,34.74,39.07,26.16
2019-10-26,20.76,28.45,32.66,39.05,30.83
2019-10-27,42.44,46.1,44.49,48.2,46.92
2019-10-28,48.11,50.25,48.34,49.61,48.57
2019-10-29,48.02,48.96,48.72,49.92,49.66
2019-10-30,42.63,44.88,44.92,47.01,46.48
2019-10-31,32.27,31.65,32.34,40.83,31.7
2019-11-01,27.48,30.04,28.04,41.39,28.38
2019-11-02,26.69,28.09,26.68,28.43,25.67
2019-11-03,38.7,38.47,38.8,37.74,37.49
2019-11-04,42.7,42.81,42.7,42.86,42.7
2019-11-05,51.79,49.63,51.79,51.33,51.79
2019-11-06,42.72,44.77,42.94,44.15,43.52
2019-11-07,47.12,47.37,47.23,51.72,48.38
2019-11-08,41.69,42.43,41.69,42.13,41.69
2019-11-09,40.97,41.9,40.98,41.03,41.03
2019-11-10,41.11,44.99,43.68,46.69,44.56
2019-11-11,42.2,47.63,46.98,50.83,48.45
2019-11-12,47.08,52.98,49.37,56.2,56.49
2019-11-13,45.32,51.54,47.62,54.74,53.08
2019-11-14,37.9,51.94,43.9,57.19,57.41
2019-11-15,38.1,48.04,40.03,47.01,46.34
2019-11-16,36.82,44.74,37.82,42.22,43.24
2019-11-17,41.36,53.39,44.71,56.37,56.25
2019-11-18,46.49,58.14,50.45,61.54,64.2
2019-11-19,53.25,60.15,53.36,58.86,59.37
2019-11-20,50.09,54.26,50.21,56.27,56.24
2019-11-21,43.58,48.89,44.13,51.42,47.53
2019-11-22,30.58,46.42,33.54,44.74,40.67
2019-11-23,33.47,38.85,35.37,42.19,41.23
2019-11-24,51.12,48.9,51.15,50.85,51.24
2019-11-25,47.36,48.85,47.37,50.66,47.37
2019-11-26,39.5,45.12,42.71,45.66,42.31
2019-11-27,30.49,42.91,41.67,51.5,40.21
2019-11-28,40.08,48.37,42.85,48.84,47.41
2019-11-29,42.01,44.85,42.14,46.28,42.32
2019-11-30,42.45,45.0,42.6,45.33,43.13
2019-12-01,46.18,51.84,47.23,52.03,50.98
2019-12-02,51.36,53.75,53.87,55.32,57.85
2019-12-03,47.94,54.92,52.3,57.22,59.58
2019-12-04,41.82,55.96,47.34,56.21,57.83
2019-12-05,31.1,49.79,43.31,51.23,48.78
2019-12-06,24.91,46.05,36.83,48.28,45.73
2019-12-07,-16.38,42.27,35.37,44.19,31.54
2019-12-08,23.37,45.96,45.28,46.47,36.63
2019-12-09,40.17,48.23,44.78,47.15,45.69
2019-12-10,38.12,45.79,46.92,51.36,46.53
2019-12-11,44.62,48.88,49.2,52.83,45.17
2019-12-12,36.53,45.03,44.28,49.11,35.74
2019-12-13,23.23,43.2,35.96,42.89,29.25
2019-12-14,12.68,39.11,33.4,40.29,24.99
2019-12-15,40.84,44.32,44.59,48.2,42.89
2019-12-16,36.72,45.05,42.71,46.65,42.67
2019-12-17,40.2,45.04,41.86,44.12,41.93
2019-12-18,34.65,41.2,36.03,48.81,28.19
2019-12-19,29.41,38.0,30.04,40.97,26.17
2019-12-20,28.11,31.85,28.6,29.75,20.02
2019-12-21,26.48,24.54,26.86,27.25,13.79
2019-12-22,24.5,28.63,25.08,28.0,26.15
2019-12-23,20.52,25.89,21.37,25.45,20.7
2019-12-24,27.25,20.09,25.39,18.97,14.52
2019-12-25,33.63,29.34,32.26,32.43,25.78
2019-12-26,37.82,39.7,37.51,38.65,32.72
2019-12-27,34.29,34.32,34.18,35.07,31.29
2019-12-28,30.17,29.59,30.53,31.01,31.09
2019-12-29,25.57,35.93,30.12,35.94,34.74
2019-12-30,32.74,37.19,35.73,39.61,38.26
2019-12-31,34.96,31.82,35.03,35.57,35.21
2020-01-01,38.87,39.17,40.14,42.71,39.46
2020-01-02,26.11,40.17,38.11,41.09,36.84
2020-01-03,20.32,35.4,33.27,41.35,34.34
2020-01-04,35.55,37.71,35.7,38.06,36.05
2020-01-05,38.13,41.33,38.38,39.73,39.19
2020-01-06,40.52,46.32,41.56,49.09,41.97
2020-01-07,33.58,46.01,45.08,46.86,40.43
2020-01-08,36.25,44.53,41.15,52.87,36.28
2020-01-09,34.8,44.14,41.63,51.01,38.48
2020-01-10,31.86,42.4,36.43,41.76,35.15
2020-01-11,22.64,38.51,30.79,42.31,28.88
2020-01-12,37.68,43.72,42.2,52.75,38.53
2020-01-13,23.36,43.51,42.48,54.08,30.55
2020-01-14,24.96,42.94,40.18,52.64,31.62
2020-01-15,38.17,43.67,42.76,48.78,37.14
2020-01-16,36.89,43.01,39.87,49.73,36.79
2020-01-17,31.85,41.01,38.86,45.03,35.69
2020-01-18,33.89,40.82,38.08,40.21,33.26
2020-01-19,44.53,45.79,45.05,45.86,44.78
2020-01-20,41.6,47.05,46.28,47.73,46.85
2020-01-21,45.9,48.88,47.8,49.98,48.4
2020-01-22,51.54,51.41,51.55,50.91,51.54
2020-01-23,50.24,50.22,50.51,51.9,50.92
2020-01-24,40.35,43.05,40.74,44.41,40.8
2020-01-25,33.89,39.86,36.32,41.95,34.68
2020-01-26,37.49,43.59,42.22,47.09,38.51
2020-01-27,31.61,41.26,39.76,45.29,34.79
2020-01-28,33.22,40.37,39.82,44.13,36.19
2020-01-29,32.82,42.03,40.19,44.3,35.66
2020-01-30,22.48,39.48,39.83,43.42,29.2
2020-01-31,6.83,38.57,38.38,38.84,17.4
2020-02-01,16.99,33.46,26.11,35.68,20.44
2020-02-02,27.66,35.47,27.69,37.28,26.43
2020-02-03,27.88,34.79,28.32,40.53,27.97
2020-02-04,36.2,37.55,36.32,39.36,36.54
2020-02-05,36.92,38.88,37.01,40.8,37.04
2020-02-06,36.69,39.37,36.76,47.08,34.87
2020-02-07,28.05,35.5,28.25,38.6,27.98
2020-02-08,1.57,32.33,27.76,34.37,14.73
2020-02-09,7.88,32.25,31.66,38.84,19.78
2020-02-10,11.62,33.4,22.49,39.21,24.67
2020-02-11,19.46,34.38,22.69,42.75,28.48
2020-02-12,37.59,35.51,37.47,41.39,30.44
2020-02-13,36.03,36.24,35.94,38.45,30.81
2020-02-14,20.44,31.11,26.08,35.63,22.42
2020-02-15,-8.27,29.67,8.33,34.14,8.08
2020-02-16,18.25,34.16,24.24,39.87,24.02
2020-02-17,21.87,33.43,30.0,39.3,26.53
2020-02-18,30.91,35.53,32.52,40.21,31.14
2020-02-19,28.68,34.99,30.75,38.94,30.1
2020-02-20,24.33,33.78,30.32,44.06,30.59
2020-02-21,-1.51,29.57,26.82,36.57,24.01
2020-02-22,6.95,25.21,13.04,30.18,19.53
2020-02-23,28.49,32.96,32.03,37.79,28.17
2020-02-24,24.1,34.06,28.64,40.04,26.5
2020-02-25,31.67,34.78,31.67,36.11,31.0
2020-02-26,38.44,37.0,38.47,39.64,34.59
2020-02-27,31.04,34.49,31.28,41.75,31.02
2020-02-28,8.91,31.45,23.11,35.0,15.87
2020-02-29,7.14,23.96,23.17,24.8,15.65
2020-03-01,33.18,35.19,33.18,35.66,32.71
2020-03-02,36.25,36.65,36.68,39.37,36.62
2020-03-03,39.61,39.49,39.61,41.96,39.34
2020-03-04,36.07,36.94,36.07,45.5,33.86
2020-03-05,30.48,32.91,31.3,36.43,30.48
2020-03-06,29.09,30.53,29.09,38.36,28.61
2020-03-07,17.11,23.47,18.42,22.95,18.38
2020-03-08,37.11,35.4,37.58,43.73,35.87
2020-03-09,23.25,32.22,30.34,39.39,26.83
2020-03-10,22.69,32.81,27.52,39.14,26.27
2020-03-11,12.24,31.63,25.94,39.74,24.93
2020-03-12,16.54,32.37,24.0,33.32,29.0
2020-03-13,30.27,30.62,30.27,35.24,29.87
2020-03-14,4.65,13.03,8.54,20.79,13.84
2020-03-15,31.19,32.63,31.13,33.1,30.62
2020-03-16,28.18,29.99,28.25,32.38,28.3
2020-03-17,26.42,25.61,26.94,28.04,26.15
2020-03-18,28.69,29.03,28.59,28.81,25.39
2020-03-19,25.14,23.6,24.94,28.05,20.87
2020-03-20,10.74,15.73,10.94,22.26,11.64
2020-03-21,-0.95,9.18,4.32,23.88,6.05
2020-03-22,16.98,19.74,16.94,16.98,16.72
2020-03-23,20.45,19.81,20.58,26.72,20.12
2020-03-24,23.06,21.89,23.09,25.42,22.47
2020-03-25,22.23,22.2,22.47,24.36,21.32
2020-03-26,21.55,23.03,21.76,29.87,21.46
2020-03-27,14.24,13.51,17.15,30.31,14.13
2020-03-28,4.22,7.73,4.89,28.87,6.82
2020-03-29,23.32,21.74,23.32,33.6,21.72
2020-03-30,25.17,27.03,24.86,24.9,22.05
2020-03-31,23.36,22.3,23.55,24.49,22.98
2020-04-01,19.95,21.66,23.53,28.71,21.86
2020-04-02,22.53,22.31,22.54,26.66,22.11
2020-04-03,20.15,20.48,19.85,19.45,16.83
2020-04-04,2.68,4.98,6.2,17.52,6.2
2020-04-05,17.34,16.63,17.93,28.62,12.59
2020-04-06,23.54,21.74,23.25,30.5,16.78
2020-04-07,26.51,22.65,26.07,27.13,15.17
2020-04-08,23.51,22.62,23.63,25.84,17.24
2020-04-09,23.14,19.02,22.67,22.05,14.51
2020-04-10,20.86,16.69,20.54,22.96,13.35
2020-04-11,12.45,10.23,12.41,15.55,11.37
2020-04-12,-15.97,-6.95,-13.43,13.97,-6.5
2020-04-13,19.9,18.69,19.54,25.56,12.01
2020-04-14,20.17,19.16,20.23,19.23,14.48
2020-04-15,25.32,22.13,24.5,22.42,12.6
2020-04-16,27.77,22.9,26.69,29.25,14.06
2020-04-17,20.23,19.52,20.04,28.6,15.17
2020-04-18,7.41,7.46,7.79,24.28,7.57
2020-04-19,2.44,11.5,11.71,30.98,4.71
2020-04-20,-16.15,10.76,6.3,27.33,4.18
2020-04-21,7.88,11.91,8.99,31.82,8.57
2020-04-22,27.76,19.68,26.01,26.06,17.75
2020-04-23,20.65,17.57,20.48,26.96,18.71
2020-04-24,16.86,15.77,16.85,14.18,15.47
2020-04-25,18.89,15.79,18.49,21.76,14.43
2020-04-26,25.5,23.11,25.18,30.29,19.99
2020-04-27,25.06,25.5,24.89,25.21,18.7
2020-04-28,23.05,22.64,22.87,21.18,12.77
2020-04-29,20.0,18.21,19.93,25.34,7.86
2020-04-30,6.53,7.62,6.9,10.7,5.47
2020-05-01,12.47,12.27,12.33,14.45,11.25
2020-05-02,14.06,13.33,13.77,14.79,11.89
2020-05-03,26.38,22.86,26.08,29.71,16.46
2020-05-04,21.72,22.05,21.65,25.21,17.99
2020-05-05,21.49,21.06,21.47,26.05,21.14
2020-05-06,23.83,22.29,23.29,22.78,20.41
2020-05-07,23.78,22.77,23.49,22.44,19.38
2020-05-08,21.98,20.57,21.77,24.15,17.91
2020-05-09,12.58,12.52,12.58,19.61,10.49
2020-05-10,14.07,13.7,14.11,24.03,10.49
2020-05-11,22.27,21.11,22.12,22.43,21.28
2020-05-12,29.76,25.5,28.62,28.33,22.1
2020-05-13,22.79,23.39,22.58,22.71,18.92
2020-05-14,21.08,21.59,21.07,20.33,18.62
2020-05-15,16.96,15.52,16.84,19.62,16.0
2020-05-16,9.46,8.84,9.67,15.75,10.11
2020-05-17,19.74,19.87,19.72,22.64,16.94
2020-05-18,23.69,21.5,23.32,23.67,19.61
2020-05-19,32.05,23.29,30.33,24.1,19.42
2020-05-20,19.58,17.46,19.35,18.03,17.82
2020-05-21,18.83,18.24,18.92,19.17,14.75
2020-05-22,10.26,8.75,11.51,15.65,11.65
2020-05-23,-26.13,-12.67,-22.75,11.12,-10.1
2020-05-24,18.63,15.69,18.52,17.39,16.86
2020-05-25,27.43,21.9,26.26,24.92,16.44
2020-05-26,22.9,21.44,22.59,23.08,19.41
2020-05-27,20.41,19.46,20.31,21.29,17.23
2020-05-28,22.69,22.35,22.36,23.96,16.81
2020-05-29,12.54,13.52,12.54,22.9,11.7
2020-05-30,1.66,4.95,1.91,21.42,2.26
2020-05-31,6.07,6.05,8.7,19.1,8.68
2020-06-01,28.34,19.18,27.11,20.41,20.32
2020-06-02,28.84,23.69,28.39,26.13,25.39
2020-06-03,26.55,24.59,26.55,25.75,22.57
2020-06-04,24.3,24.06,24.22,23.34,17.85
2020-06-05,6.69,10.4,6.89,16.51,7.44
2020-06-06,17.64,13.53,17.61,19.61,17.4
2020-06-07,31.37,30.77,31.16,30.0,29.6
2020-06-08,36.68,31.8,36.01,30.1,29.84
2020-06-09,31.36,30.05,31.26,29.55,30.07
2020-06-10,24.06,25.87,24.06,24.66,24.06
2020-06-11,20.72,22.6,21.1,20.86,20.69
2020-06-12,19.84,20.22,19.89,19.99,20.18
2020-06-13,18.51,17.64,18.77,20.27,19.35
2020-06-14,31.05,29.04,31.05,31.11,31.05
2020-06-15,34.12,34.61,33.97,31.19,32.39
2020-06-16,37.24,32.15,36.87,32.6,34.69
2020-06-17,31.8,30.76,31.8,31.04,31.77
2020-06-18,29.85,29.93,29.86,30.03,29.86
2020-06-19,24.08,22.19,24.08,24.05,24.08
2020-06-20,19.5,19.76,19.45,20.06,19.09
2020-06-21,29.58,29.01,29.72,30.21,30.18
2020-06-22,32.74,32.64,32.36,31.61,32.27
2020-06-23,35.57,34.31,35.49,34.6,34.99
2020-06-24,34.45,35.17,34.8,35.37,35.91
2020-06-25,34.8,34.58,34.92,35.01,35.27
2020-06-26,26.83,28.15,26.82,26.82,26.78
2020-06-27,17.11,18.34,17.33,27.29,18.19
2020-06-28,27.48,28.84,28.5,29.28,29.24
2020-06-29,18.35,29.56,27.37,34.63,34.36
2020-06-30,32.38,35.22,33.04,39.57,35.13
2020-07-01,38.91,36.71,38.95,40.72,38.94
2020-07-02,34.93,35.55,35.29,37.57,36.57
2020-07-03,15.4,20.81,20.46,22.87,21.88
2020-07-04,-15.34,7.65,0.86,21.9,3.19
2020-07-05,14.28,27.62,24.0,31.87,27.13
2020-07-06,31.9,34.27,32.64,34.32,35.09
2020-07-07,41.21,39.01,41.21,41.3,41.26
2020-07-08,42.42,41.37,42.17,40.58,41.54
2020-07-09,36.62,37.5,37.14,38.59,38.02
2020-07-10,28.6,29.75,28.77,29.85,29.38
2020-07-11,24.77,25.71,24.8,27.16,24.9
2020-07-12,34.18,35.58,34.31,34.94,34.68
2020-07-13,36.76,35.56,36.68,36.61,35.12
2020-07-14,41.71,38.92,41.42,40.24,39.94
2020-07-15,44.45,40.8,44.01,40.73,40.26
2020-07-16,37.58,38.98,37.48,37.51,36.98
2020-07-17,29.01,29.68,29.36,30.46,30.1
2020-07-18,27.78,26.12,27.87,28.22,28.14
2020-07-19,32.96,34.67,33.58,35.66,35.42
2020-07-20,31.71,36.2,33.04,37.05,36.05
2020-07-21,34.35,35.88,35.18,38.58,37.71
2020-07-22,35.69,36.54,36.71,39.84,39.43
2020-07-23,31.15,34.5,32.54,34.89,33.96
2020-07-24,25.52,29.11,26.96,27.79,27.29
2020-07-25,12.61,18.62,20.4,23.56,20.16
2020-07-26,32.53,32.74,33.46,36.43,35.05
2020-07-27,22.97,32.71,31.08,38.44,32.99
2020-07-28,20.75,34.23,31.66,46.25,37.69
2020-07-29,35.62,36.65,36.81,46.19,40.36
2020-07-30,38.51,38.38,39.41,55.21,41.41
2020-07-31,28.31,32.56,29.49,33.4,32.8
2020-08-01,28.19,29.22,28.86,30.14,28.34
2020-08-02,36.72,36.51,36.72,38.5,36.7
2020-08-03,36.39,35.77,36.39,37.21,34.81
2020-08-04,29.61,32.93,30.48,40.55,33.31
2020-08-05,33.28,34.99,34.0,37.06,36.72
2020-08-06,35.98,34.91,36.39,38.23,38.0
2020-08-07,32.04,32.53,32.29,32.61,33.17
2020-08-08,28.53,29.15,28.77,30.07,30.18
2020-08-09,36.98,36.93,37.37,38.68,38.5
2020-08-10,36.3,36.47,36.96,38.79,39.88
2020-08-11,35.86,36.65,36.83,40.26,40.49
2020-08-12,38.59,38.36,38.82,38.73,39.33
2020-08-13,40.83,38.45,40.2,37.03,37.7
2020-08-14,31.86,31.03,31.86,31.92,31.86
2020-08-15,28.68,28.12,28.71,31.93,28.8
2020-08-16,40.36,37.43,40.34,40.13,39.94
2020-08-17,42.39,39.81,42.23,40.68,41.28
2020-08-18,38.23,38.96,38.26,37.72,38.14
2020-08-19,38.11,35.7,38.08,38.25,37.79
2020-08-20,31.81,33.3,32.3,34.78,32.91
2020-08-21,23.83,26.81,27.24,34.02,25.02
2020-08-22,16.33,23.24,21.89,26.25,22.15
2020-08-23,44.72,38.32,44.74,44.49,44.73
2020-08-24,38.46,38.12,38.97,39.72,39.7
2020-08-25,17.89,32.72,33.57,46.0,37.4
2020-08-26,46.31,48.53,48.07,51.56,52.82
2020-08-27,40.7,43.38,41.16,43.9,42.61
2020-08-28,35.64,37.22,35.76,37.32,36.24
2020-08-29,33.82,33.6,33.81,33.81,33.75
2020-08-30,54.04,49.1,54.04,53.84,54.31
2020-08-31,49.81,52.89,49.81,49.7,49.87
2020-09-01,49.82,49.42,49.82,49.48,49.83
2020-09-02,40.54,42.74,42.19,46.85,46.98
2020-09-03,38.32,41.89,39.93,44.79,44.38
2020-09-04,33.41,35.83,33.81,37.49,35.38
2020-09-05,34.83,35.54,34.83,35.53,34.88
2020-09-06,43.54,45.49,43.79,47.64,45.85
2020-09-07,37.6,43.93,40.8,47.07,46.59
2020-09-08,36.63,43.52,40.38,49.99,49.48
2020-09-09,47.34,50.27,48.05,52.0,50.93
2020-09-10,47.81,45.94,48.8,56.56,52.43
2020-09-11,31.87,39.32,37.49,40.64,39.86
2020-09-12,20.19,35.41,33.97,36.29,34.71
2020-09-13,53.11,52.24,53.69,53.17,55.23
2020-09-14,70.2,61.18,70.86,70.03,72.76
2020-09-15,53.41,52.0,55.92,58.24,57.83
2020-09-16,46.4,51.63,49.27,51.59,50.25
2020-09-17,42.13,47.54,44.35,45.16,44.71
2020-09-18,36.54,40.18,37.74,39.61,39.59
2020-09-19,37.52,38.19,38.01,38.51,38.9
2020-09-20,61.1,56.92,61.92,57.68,64.4
2020-09-21,53.31,55.78,54.09,56.28,55.54
2020-09-22,46.43,49.3,49.43,49.56,48.76
2020-09-23,38.18,43.84,45.79,47.04,43.64
2020-09-24,41.37,42.38,42.24,48.16,41.93
2020-09-25,33.13,34.77,33.1,33.99,33.27
2020-09-26,30.03,32.34,30.2,34.53,31.05
2020-09-27,47.26,52.5,47.26,47.26,47.26
2020-09-28,58.62,53.7,58.62,54.92,58.82
2020-09-29,50.25,50.29,50.33,50.81,50.79
2020-09-30,41.02,45.3,42.55,45.19,44.09
2020-10-01,35.68,42.45,37.27,43.08,38.5
2020-10-02,16.46,28.8,20.85,31.81,29.96
2020-10-03,7.11,15.72,9.35,18.23,17.71
2020-10-04,32.09,34.45,32.57,35.16,33.73
2020-10-05,34.45,34.26,34.72,39.02,35.33
2020-10-06,36.62,38.1,37.13,39.08,38.33
2020-10-07,29.83,33.89,32.96,38.33,37.22
2020-10-08,39.97,42.83,40.78,43.63,42.25
2020-10-09,31.23,33.19,32.39,33.7,33.52
2020-10-10,32.18,30.1,32.45,33.44,32.76
2020-10-11,46.9,48.93,47.0,47.19,47.19
2020-10-12,45.23,48.32,45.38,47.78,46.95
2020-10-13,35.67,41.56,37.96,53.12,43.3
2020-10-14,40.94,44.55,41.92,44.41,44.03
2020-10-15,46.94,47.61,47.05,47.8,47.8
2020-10-16,40.76,42.29,40.96,41.92,41.92
2020-10-17,30.56,38.13,34.06,39.24,39.17
2020-10-18,44.64,45.78,44.81,48.06,44.63
2020-10-19,35.22,41.67,37.51,47.02,39.27
2020-10-20,32.61,42.35,35.46,46.29,38.99
2020-10-21,32.39,45.15,37.49,48.71,44.02
2020-10-22,44.78,47.54,45.4,48.24,46.68
2020-10-23,30.58,30.9,33.3,44.78,31.18
2020-10-24,13.38,23.26,15.23,31.6,17.88
2020-10-25,38.27,40.66,38.63,43.36,39.65
2020-10-26,34.61,38.95,35.93,48.68,38.88
2020-10-27,29.94,36.56,32.84,50.17,38.2
2020-10-28,32.65,35.74,35.25,45.67,37.18
2020-10-29,30.19,35.15,31.1,44.62,33.02
2020-10-30,31.02,31.57,31.22,33.43,31.98
2020-10-31,16.95,18.81,17.85,31.71,17.34
2020-11-01,23.4,25.6,28.08,41.68,26.7
2020-11-02,35.74,37.89,36.37,42.56,36.99
2020-11-03,40.01,41.11,40.53,43.49,41.63
2020-11-04,38.66,41.52,38.81,42.84,39.02
2020-11-05,40.54,41.11,40.51,42.13,40.33
2020-11-06,36.23,35.31,36.22,38.33,35.21
2020-11-07,36.66,32.99,36.43,40.1,35.03
2020-11-08,44.88,43.99,44.8,45.24,44.04
2020-11-09,48.15,48.05,47.94,49.31,46.13
2020-11-10,45.06,44.69,44.38,46.99,39.78
2020-11-11,40.96,40.38,41.44,57.4,40.88
2020-11-12,40.73,41.64,40.88,50.04,41.16
2020-11-13,36.48,35.21,36.45,45.08,36.12
2020-11-14,7.3,19.64,15.03,42.34,13.19
2020-11-15,28.49,36.11,38.69,51.36,31.29
2020-11-16,38.89,41.54,41.04,45.89,40.0
2020-11-17,36.35,41.18,39.93,47.64,39.24
2020-11-18,26.39,39.76,41.0,46.95,33.66
2020-11-19,43.26,45.47,43.58,49.59,44.38
2020-11-20,30.3,39.77,36.7,40.47,38.29
2020-11-21,29.97,36.5,33.81,39.4,38.05
2020-11-22,43.63,47.61,49.49,53.21,48.29
2020-11-23,42.03,47.6,45.53,53.72,46.75
2020-11-24,46.87,48.22,48.05,54.31,47.46
2020-11-25,56.55,54.75,57.16,57.06,54.68
2020-11-26,64.73,63.1,64.31,68.46,60.09
2020-11-27,46.88,47.0,47.09,54.66,47.69
2020-11-28,45.28,47.43,45.37,45.43,45.43
2020-11-29,52.22,59.75,57.37,57.23,54.52
2020-11-30,53.71,58.13,55.04,58.8,55.57
2020-12-01,73.99,68.63,74.07,74.46,74.29
2020-12-02,48.0,55.96,57.32,65.15,53.16
2020-12-03,41.78,52.58,54.22,59.78,51.15
2020-12-04,46.39,50.0,48.45,51.48,51.05
2020-12-05,42.75,48.13,43.91,46.38,46.15
2020-12-06,44.73,56.52,53.32,56.13,61.7
2020-12-07,61.08,67.82,63.37,63.63,66.73
2020-12-08,75.03,81.51,75.29,75.98,76.03
2020-12-09,69.39,74.47,69.58,70.68,70.23
2020-12-10,45.8,53.94,49.55,56.77,52.21
2020-12-11,45.72,50.31,45.84,50.93,46.22
2020-12-12,43.17,45.01,43.47,43.95,43.93
2020-12-13,42.99,49.66,50.71,52.36,47.54
