date,country,market_price(€/MWh)),gCO2eq/kWh_actual,gCO2eq/kWh_baseline,gCO2eq/kWh_difference
2019-04-09,Austria,43.1,134.86697525669078,264.9838493780422,0.0
2019-04-10,Austria,44.74,121.1338559793282,264.9699584234721,0.0
2019-04-11,Austria,44.9,121.65842423628862,264.9560674689021,0.0
2019-04-12,Austria,41.76,135.21189320840764,264.94217651433206,0.0
2019-04-13,Austria,38.12,120.65567696891392,264.928285559762,0.0
2019-04-14,Austria,45.08,173.7944479079333,264.914394605192,0.0
2019-04-15,Austria,44.67,177.58919777483365,264.90050365062194,0.0
2019-04-16,Austria,41.24,157.79851674437774,264.8866126960519,0.0
2019-04-17,Austria,41.99,170.25531133690708,264.8727217414819,0.0
2019-04-18,Austria,37.33,150.83412538558937,264.8588307869119,0.0
2019-04-19,Austria,34.54,116.71448175775258,264.84493983234177,0.0
2019-04-20,Austria,31.54,53.61204049434112,264.83104887777176,0.0
2019-04-21,Austria,-7.27,47.5725430719375,264.81715792320176,0.0
2019-04-22,Austria,18.59,52.88765189854824,264.80326696863165,0.0
2019-04-23,Austria,34.59,57.87706877190402,264.78937601406165,0.0
2019-04-24,Austria,38.73,86.36262666100357,264.77548505949164,0.0
2019-04-25,Austria,42.95,93.34316605449294,264.7615941049216,0.0
2019-04-26,Austria,31.99,41.417956559597386,264.7477031503515,0.0
2019-04-27,Austria,34.71,49.08300976207702,264.7338121957815,0.0
2019-04-28,Austria,43.11,126.0161026582923,264.71992124121147,0.0
2019-04-29,Austria,42.87,137.520176099767,264.7060302866414,0.0
2019-04-30,Austria,25.78,45.16543070252613,264.6921393320714,0.0
2019-05-01,Austria,39.24,69.28910412234856,264.67824837750135,0.0
2019-05-02,Austria,40.73,57.87115426658726,264.6643574229313,0.0
2019-05-03,Austria,39.52,67.63865089787612,264.6504664683613,0.0
2019-05-04,Austria,30.47,44.915356627616056,264.63657551379123,0.0
2019-05-05,Austria,44.33,48.33895133130488,264.62268455922117,0.0
2019-05-06,Austria,50.52,75.96785186032639,264.60879360465117,0.0
2019-05-07,Austria,39.5,51.602566280592,264.5949026500811,0.0
2019-05-08,Austria,45.25,114.22718831087788,264.58101169551105,0.0
2019-05-09,Austria,44.88,51.15309735704765,264.56712074094105,0.0
2019-05-10,Austria,37.71,49.67394953515222,264.55322978637105,0.0
2019-05-11,Austria,20.82,42.4440282713851,264.53933883180093,0.0
2019-05-12,Austria,39.23,64.16095881437383,264.52544787723093,0.0
2019-05-13,Austria,40.92,74.06914712255657,264.51155692266093,0.0
2019-05-14,Austria,40.85,76.36835403154026,264.4976659680908,0.0
2019-05-15,Austria,39.73,95.67660183722052,264.4837750135208,0.0
2019-05-16,Austria,42.95,97.9874544010057,264.4698840589508,0.0
2019-05-17,Austria,37.19,46.825445018395335,264.45599310438075,0.0
2019-05-18,Austria,35.35,50.25811213327359,264.4421021498107,0.0
2019-05-19,Austria,46.3,78.91783399770796,264.4282111952407,0.0
2019-05-20,Austria,43.39,76.27423341973825,264.41432024067063,0.0
2019-05-21,Austria,40.09,63.53168212347425,264.4004292861006,0.0
2019-05-22,Austria,40.61,63.98591931054129,264.3865383315306,0.0
2019-05-23,Austria,40.49,73.12414029753216,264.3726473769605,0.0
2019-05-24,Austria,36.68,45.81580810793245,264.35875642239046,0.0
2019-05-25,Austria,21.92,44.60190795389249,264.34486546782045,0.0
2019-05-26,Austria,35.47,70.87115267431884,264.3309745132504,0.0
2019-05-27,Austria,42.37,78.55325663078608,264.31708355868034,0.0
2019-05-28,Austria,41.19,69.12329728409318,264.30319260411034,0.0
2019-05-29,Austria,16.86,40.73729114824031,264.2893016495403,0.0
2019-05-30,Austria,35.6,45.13490706163723,264.2754106949702,0.0
2019-05-31,Austria,29.8,41.323346922184896,264.2615197404002,0.0
2019-06-01,Austria,21.44,43.47015548449093,264.2476287858302,0.0
2019-06-02,Austria,36.88,61.31929230048812,264.2337378312601,0.0
2019-06-03,Austria,38.62,89.05305163234523,264.2198468766901,0.0
2019-06-04,Austria,37.73,67.68472200180808,264.2059559221201,0.0
2019-06-05,Austria,36.09,44.30162376379661,264.19206496755,0.0
2019-06-06,Austria,36.96,58.2222335997886,264.17817401298,0.0
2019-06-07,Austria,28.74,39.02482753761054,264.16428305841,0.0
2019-06-08,Austria,22.05,43.97963860425329,264.1503921038399,0.0
2019-06-09,Austria,31.35,39.07010148148251,264.13650114926986,0.0
2019-06-10,Austria,43.99,85.16914635062214,264.12261019469986,0.0
2019-06-11,Austria,43.43,88.56692792631605,264.1087192401298,0.0
2019-06-12,Austria,39.26,102.66560448982771,264.09482828555974,0.0
2019-06-13,Austria,41.27,86.68975677773247,264.08093733098974,0.0
2019-06-14,Austria,30.69,40.13703729883839,264.0670463764197,0.0
2019-06-15,Austria,30.5,38.80627919171194,264.0531554218496,0.0
2019-06-16,Austria,40.56,71.90436220859381,264.0392644672796,0.0
2019-06-17,Austria,41.54,131.95298642876668,264.02537351270956,0.0
2019-06-18,Austria,40.7,125.36644181908945,264.0114825581395,0.0
2019-06-19,Austria,36.17,53.91050667063486,263.9975916035695,0.0
2019-06-20,Austria,38.21,77.69189079665465,263.98370064899945,0.0
2019-06-21,Austria,31.62,43.90769949401961,263.9698096944294,0.0
2019-06-22,Austria,21.15,43.92450624532012,263.9559187398594,0.0
2019-06-23,Austria,34.16,104.6645524083611,263.9420277852894,0.0
2019-06-24,Austria,39.62,126.1297456969817,263.92813683071927,0.0
2019-06-25,Austria,38.27,124.54783160542036,263.91424587614927,0.0
2019-06-26,Austria,35.29,97.47119207815116,263.90035492157926,0.0
2019-06-27,Austria,42.38,105.18038955669788,263.88646396700915,0.0
2019-06-28,Austria,32.96,82.69533337852833,263.87257301243915,0.0
2019-06-29,Austria,16.44,45.9835646532964,263.85868205786915,0.0
2019-06-30,Austria,32.98,128.70130156375163,263.8447911032991,0.0
2019-07-01,Austria,34.01,112.41730454108664,263.83090014872903,0.0
2019-07-02,Austria,34.61,132.14446994959016,263.817009194159,0.0
2019-07-03,Austria,33.98,144.1005144087859,263.80311823958897,0.0
2019-07-04,Austria,35.14,102.74186801211864,263.7892272850189,0.0
2019-07-05,Austria,29.84,85.58965450838467,263.7753363304489,0.0
2019-07-06,Austria,24.92,46.20634148194648,263.76144537587885,0.0
2019-07-07,Austria,35.69,142.48504602012997,263.7475544213088,0.0
2019-07-08,Austria,37.28,150.68578534349234,263.7336634667388,0.0
2019-07-09,Austria,41.45,137.48629782290072,263.71977251216873,0.0
2019-07-10,Austria,45.89,181.57879751523163,263.7058815575987,0.0
2019-07-11,Austria,45.24,156.0786937125212,263.69199060302867,0.0
2019-07-12,Austria,37.24,79.32226192393576,263.6780996484586,0.0
2019-07-13,Austria,35.61,45.508604060764895,263.66420869388855,0.0
2019-07-14,Austria,41.55,140.7706657132019,263.65031773931855,0.0
2019-07-15,Austria,42.9,155.37560339204174,263.6364267847485,0.0
2019-07-16,Austria,45.85,170.17337965075524,263.62253583017844,0.0
2019-07-17,Austria,44.23,189.1592851035558,263.60864487560843,0.0
2019-07-18,Austria,45.05,188.2995782860125,263.59475392103843,0.0
2019-07-19,Austria,35.92,112.47744554916676,263.5808629664683,0.0
2019-07-20,Austria,34.8,130.14954045911827,263.5669720118983,0.0
2019-07-21,Austria,43.26,164.75585498347203,263.5530810573283,0.0
2019-07-22,Austria,47.23,171.40187512711003,263.53919010275825,0.0
2019-07-23,Austria,51.48,207.44156261975843,263.5252991481882,0.0
2019-07-24,Austria,50.32,187.7794205151829,263.5114081936182,0.0
2019-07-25,Austria,46.99,169.55436900658458,263.49751723904814,0.0
2019-07-26,Austria,36.77,117.5344175445081,263.4836262844781,0.0
2019-07-27,Austria,32.09,55.112648778321145,263.4697353299081,0.0
2019-07-28,Austria,46.15,48.686020533294695,263.455844375338,0.0
2019-07-29,Austria,43.38,60.75738079573392,263.44195342076796,0.0
2019-07-30,Austria,49.73,103.70879655115712,263.42806246619796,0.0
2019-07-31,Austria,44.63,95.36638212492134,263.4141715116279,0.0
2019-08-01,Austria,44.02,105.09554571491614,263.40028055705784,0.0
2019-08-02,Austria,36.53,43.69128671041071,263.38638960248784,0.0
2019-08-03,Austria,34.99,49.38677345661733,263.3724986479178,0.0
2019-08-04,Austria,47.13,127.72755112426924,263.3586076933477,0.0
2019-08-05,Austria,42.09,127.82235101255334,263.3447167387777,0.0
2019-08-06,Austria,41.39,108.55677729301529,263.33082578420766,0.0
2019-08-07,Austria,34.8,123.71972199466188,263.3169348296376,0.0
2019-08-08,Austria,38.89,109.58735642647636,263.3030438750676,0.0
2019-08-09,Austria,29.46,81.22484209037609,263.2891529204976,0.0
2019-08-10,Austria,21.75,94.57657372365976,263.2752619659275,0.0
2019-08-11,Austria,41.06,136.1617647349166,263.2613710113575,0.0
2019-08-12,Austria,37.62,122.02744784071837,263.2474800567875,0.0
2019-08-13,Austria,37.6,101.38633208605516,263.2335891022174,0.0
2019-08-14,Austria,30.65,59.70842468786746,263.21969814764736,0.0
2019-08-15,Austria,35.39,110.42996664137102,263.20580719307736,0.0
2019-08-16,Austria,26.37,98.1402732848722,263.1919162385073,0.0
2019-08-17,Austria,28.05,93.36383955056723,263.17802528393725,0.0
2019-08-18,Austria,35.96,185.60433503916124,263.16413432936724,0.0
2019-08-19,Austria,39.81,171.77410081189348,263.1502433747972,0.0
2019-08-20,Austria,41.43,123.43318838781812,263.1363524202271,0.0
2019-08-21,Austria,36.74,160.21951826543977,263.1224614656571,0.0
2019-08-22,Austria,37.01,171.29770777058178,263.10857051108707,0.0
2019-08-23,Austria,32.46,161.30109875923114,263.094679556517,0.0
2019-08-24,Austria,30.64,131.11550738839784,263.080788601947,0.0
2019-08-25,Austria,45.67,211.9374668584993,263.06689764737695,0.0
2019-08-26,Austria,46.42,210.91106515710047,263.0530066928069,0.0
2019-08-27,Austria,50.83,223.0005196881871,263.0391157382369,0.0
2019-08-28,Austria,44.5,217.73632800551408,263.02522478366683,0.0
2019-08-29,Austria,41.39,186.5495819827023,263.01133382909677,0.0
2019-08-30,Austria,33.67,169.13734278060355,262.99744287452677,0.0
2019-08-31,Austria,30.11,163.25333333333333,262.98355191995677,0.0
2019-09-01,Austria,39.04,154.1678588643594,262.96966096538665,0.0
2019-09-02,Austria,35.83,112.7339454752324,262.95577001081665,0.0
2019-09-03,Austria,34.08,183.90723862313305,262.94187905624665,0.0
2019-09-04,Austria,34.2,187.4938105428725,262.9279881016766,0.0
2019-09-05,Austria,32.56,133.2796551447733,262.91409714710653,0.0
2019-09-06,Austria,35.64,173.74516139221103,262.90020619253653,0.0
2019-09-07,Austria,36.7,117.52632014193782,262.88631523796647,0.0
2019-09-08,Austria,45.02,112.5251378772191,262.8724242833964,0.0
2019-09-09,Austria,36.77,130.802565645049,262.8585333288264,0.0
2019-09-10,Austria,34.06,125.88680107580508,262.84464237425635,0.0
2019-09-11,Austria,37.72,137.13349236105873,262.8307514196863,0.0
2019-09-12,Austria,38.97,173.16513608567266,262.8168604651163,0.0
2019-09-13,Austria,36.16,136.37193160972922,262.80296951054623,0.0
2019-09-14,Austria,32.15,132.499684867617,262.7890785559762,0.0
2019-09-15,Austria,47.19,207.74786109184168,262.7751876014062,0.0
2019-09-16,Austria,42.4,197.81352799185223,262.7612966468361,0.0
2019-09-17,Austria,39.98,143.5680226117212,262.74740569226606,0.0
2019-09-18,Austria,44.78,207.44875209949043,262.73351473769605,0.0
2019-09-19,Austria,46.13,246.27487723655247,262.719623783126,0.0
2019-09-20,Austria,36.4,192.942985884096,262.70573282855594,0.0
2019-09-21,Austria,29.64,104.65831100239062,262.69184187398594,0.0
2019-09-22,Austria,44.88,251.51440521379365,262.67795091941593,0.0
2019-09-23,Austria,48.2,259.64249609868006,262.6640599648458,0.0
2019-09-24,Austria,48.29,250.2996955073595,262.6501690102758,0.0
2019-09-25,Austria,42.89,217.212400123204,262.6362780557058,0.0
2019-09-26,Austria,40.56,229.86090781502247,262.62238710113576,0.0
2019-09-27,Austria,29.19,187.686896121822,262.6084961465657,0.0
2019-09-28,Austria,19.93,164.40789986417604,262.5946051919957,0.0
2019-09-29,Austria,41.64,165.6205565999067,262.58071423742564,0.0
2019-09-30,Austria,42.6,210.5862982666334,262.5668232828556,0.0
2019-10-01,Austria,41.74,247.98553971862515,262.5529323282856,0.0
2019-10-02,Austria,40.39,179.89134745147703,262.5390413737155,0.0
2019-10-03,Austria,44.04,236.13270335497467,262.52515041914546,0.0
2019-10-04,Austria,37.21,162.6894667970983,262.51125946457546,0.0
2019-10-05,Austria,32.05,143.51629089650712,262.4973685100054,0.0
2019-10-06,Austria,44.95,221.32538872455007,262.48347755543534,0.0
2019-10-07,Austria,37.59,166.89041470705152,262.46958660086534,0.0
2019-10-08,Austria,36.82,206.66496526756015,262.4556956462953,0.0
2019-10-09,Austria,31.74,181.93378816335445,262.4418046917252,0.0
2019-10-10,Austria,30.02,135.5524341814973,262.4279137371552,0.0
2019-10-11,Austria,28.84,163.2783021735166,262.41402278258516,0.0
2019-10-12,Austria,23.54,175.97231756135608,262.4001318280151,0.0
2019-10-13,Austria,38.29,205.5800814320376,262.3862408734451,0.0
2019-10-14,Austria,43.7,187.4670393104172,262.3723499188751,0.0
2019-10-15,Austria,40.17,235.73179173865665,262.358458964305,0.0
2019-10-16,Austria,44.09,257.69739278900204,262.344568009735,0.0
2019-10-17,Austria,37.88,274.6368708564909,262.330677055165,12.30619380132589
2019-10-18,Austria,33.35,243.96491869261567,262.3167861005949,0.0
2019-10-19,Austria,34.83,226.5529883995791,262.30289514602487,0.0
2019-10-20,Austria,44.03,309.30769571574143,262.28900419145486,47.01869152428657
2019-10-21,Austria,47.01,335.5147848690632,262.2751132368848,73.23967163217839
2019-10-22,Austria,43.82,259.54574645932564,262.26122228231475,0.0
2019-10-23,Austria,38.85,207.89749080850925,262.24733132774475,0.0
2019-10-24,Austria,37.13,278.572581499841,262.2334403731747,16.339141126666334
2019-10-25,Austria,34.74,243.00878520232664,262.21954941860463,0.0
2019-10-26,Austria,32.66,272.1138588740276,262.2056584640346,9.908200409992958
2019-10-27,Austria,44.49,285.33858992481413,262.19176750946457,23.14682241534956
2019-10-28,Austria,48.34,308.5716957072436,262.1778765548945,46.39381915234907
2019-10-29,Austria,48.72,313.90776860710747,262.1639856003245,51.74378300678296
2019-10-30,Austria,44.92,304.46202728597865,262.15009464575445,42.3119326402242
2019-10-31,Austria,32.34,177.20396289675656,262.1362036911844,0.0
2019-11-01,Austria,28.04,189.7702237773428,262.1223127366144,0.0
2019-11-02,Austria,26.68,150.91667661046998,262.10842178204433,0.0
2019-11-03,Austria,38.8,220.0322923999279,262.0945308274743,0.0
2019-11-04,Austria,42.7,267.3374382182034,262.08063987290427,5.256798345299103
2019-11-05,Austria,51.79,260.87992497575,262.06674891833427,0.0
2019-11-06,Austria,42.94,240.71960050658305,262.05285796376415,0.0
2019-11-07,Austria,47.23,232.8679601162561,262.03896700919415,0.0
2019-11-08,Austria,41.69,189.54005567526383,262.02507605462415,0.0
2019-11-09,Austria,40.98,198.29565149616343,262.0111851000541,0.0
2019-11-10,Austria,43.68,199.54656633558392,261.99729414548403,0.0
2019-11-11,Austria,46.98,263.4158884866273,261.98340319091403,1.4324852957132634
2019-11-12,Austria,49.37,240.3178793704153,261.969512236344,0.0
2019-11-13,Austria,47.62,248.9992327518633,261.9556212817739,0.0
2019-11-14,Austria,43.9,194.46061442916687,261.9417303272039,0.0
2019-11-15,Austria,40.03,149.22644708303372,261.92783937263385,0.0
2019-11-16,Austria,37.82,147.86866673264433,261.9139484180638,0.0
2019-11-17,Austria,44.71,192.835892366202,261.9000574634938,0.0
2019-11-18,Austria,50.45,212.87413117720587,261.88616650892374,0.0
2019-11-19,Austria,53.36,227.1841306547189,261.8722755543537,0.0
2019-11-20,Austria,50.21,212.66025213834592,261.8583845997837,0.0
2019-11-21,Austria,44.13,171.43028155899052,261.8444936452136,0.0
2019-11-22,Austria,33.54,135.35465960395356,261.83060269064356,0.0
2019-11-23,Austria,35.37,143.91951723688663,261.81671173607356,0.0
2019-11-24,Austria,51.15,248.3634113905753,261.8028207815035,0.0
2019-11-25,Austria,47.37,246.93865379259125,261.78892982693344,0.0
2019-11-26,Austria,42.71,174.7750242667682,261.77503887236344,0.0
2019-11-27,Austria,41.67,210.40037636268204,261.76114791779344,0.0
2019-11-28,Austria,42.85,185.8150568264495,261.7472569632233,0.0
2019-11-29,Austria,42.14,199.12269603424,261.7333660086533,0.0
2019-11-30,Austria,42.6,202.5299844030989,261.7194750540833,0.0
2019-12-01,Austria,47.23,226.26069064301117,261.7055840995132,0.0
2019-12-02,Austria,53.87,285.416373679605,261.6916931449432,23.724680534661786
2019-12-03,Austria,52.3,267.30008312857035,261.6778021903732,5.62228093819715
2019-12-04,Austria,47.34,218.08229174925864,261.66391123580314,0.0
2019-12-05,Austria,43.31,272.4058895060308,261.6500202812331,10.75586922479772
2019-12-06,Austria,36.83,225.3308533548393,261.6361293266631,0.0
2019-12-07,Austria,35.37,206.93841819511712,261.622238372093,0.0
2019-12-08,Austria,45.28,310.45382496585887,261.60834741752296,48.84547754833591
2019-12-09,Austria,44.78,210.23856820345827,261.59445646295296,0.0
2019-12-10,Austria,46.92,270.3320779404088,261.5805655083829,8.75151243202589
2019-12-11,Austria,49.2,294.6077906617048,261.56667455381285,33.04111610789198
2019-12-12,Austria,44.28,220.8392515713965,261.55278359924284,0.0
2019-12-13,Austria,35.96,192.7158714710786,261.5388926446728,0.0
2019-12-14,Austria,33.4,188.01976514303408,261.5250016901027,0.0
2019-12-15,Austria,44.59,279.15261535153024,261.5111107355327,17.64150461599752
2019-12-16,Austria,42.71,227.45505565814855,261.49721978096267,0.0
2019-12-17,Austria,41.86,244.24450936691872,261.4833288263926,0.0
2019-12-18,Austria,36.03,189.70091990866777,261.4694378718226,0.0
2019-12-19,Austria,30.04,150.34776445687896,261.4555469172526,0.0
2019-12-20,Austria,28.6,181.25459218705376,261.4416559626825,0.0
2019-12-21,Austria,26.86,182.29142699484984,261.4277650081125,0.0
2019-12-22,Austria,25.08,132.37714724817164,261.4138740535425,0.0
2019-12-23,Austria,21.37,144.6751087312272,261.39998309897237,0.0
2019-12-24,Austria,25.39,120.54825900360912,261.38609214440237,0.0
2019-12-25,Austria,32.26,160.7503391999072,261.37220118983237,0.0
2019-12-26,Austria,37.51,207.9745320541149,261.3583102352623,0.0
2019-12-27,Austria,34.18,161.1402196324024,261.34441928069225,0.0
2019-12-28,Austria,30.53,172.869835295335,261.33052832612225,0.0
2019-12-29,Austria,30.12,237.4059199282483,261.3166373715522,0.0
2019-12-30,Austria,35.73,210.81877645248173,261.30274641698213,0.0
2019-12-31,Austria,35.03,226.0712682180865,261.28885546241213,0.0
2020-01-01,Austria,40.14,288.7291283664223,261.27496450784207,27.454163858580216
2020-01-02,Austria,38.11,312.0859034013877,261.261073553272,50.82482984811571
2020-01-03,Austria,33.27,184.67589796451696,261.247182598702,0.0
2020-01-04,Austria,35.7,181.51952890497904,261.23329164413195,0.0
2020-01-05,Austria,38.38,295.0293834831878,261.2194006895619,33.80998279362592
2020-01-06,Austria,41.56,298.735779213581,261.2055097349919,37.530269478589105
2020-01-07,Austria,45.08,285.1963474956734,261.19161878042183,24.004728715251588
2020-01-08,Austria,41.15,305.4215177279139,261.1777278258518,44.24378990206213
2020-01-09,Austria,41.63,322.0850376242808,261.1638368712818,60.92120075299903
2020-01-10,Austria,36.43,214.4945746381615,261.1499459167118,0.0
2020-01-11,Austria,30.79,253.34912567501607,261.13605496214166,0.0
2020-01-12,Austria,42.2,329.88625956039186,261.12216400757166,68.76409555282021
2020-01-13,Austria,42.48,339.32185269156184,261.10827305300165,78.21357963856019
2020-01-14,Austria,40.18,325.8241482514729,261.09438209843154,64.72976615304134
2020-01-15,Austria,42.76,361.2808994814189,261.08049114386154,100.20040833755735
2020-01-16,Austria,39.87,311.6549578365804,261.06660018929153,50.58835764728889
2020-01-17,Austria,38.86,322.2638278671557,261.0527092347215,61.21111863243425
2020-01-18,Austria,38.08,242.7770019893123,261.0388182801514,0.0
2020-01-19,Austria,45.05,321.2568274387496,261.0249273255814,60.231900113168194
2020-01-20,Austria,46.28,340.1105024365653,261.01103637101136,79.09946606555394
2020-01-21,Austria,47.8,300.8321201780865,260.9971454164413,39.834974761645185
2020-01-22,Austria,51.55,286.65288876048265,260.9832544618713,25.669634298611356
2020-01-23,Austria,50.51,300.5973192263294,260.96936350730124,39.62795571902814
2020-01-24,Austria,40.74,327.21315851173193,260.9554725527312,66.25768595900075
2020-01-25,Austria,36.32,320.339271949163,260.9415815981612,59.39769035100181
2020-01-26,Austria,42.22,353.70608133693486,260.9276906435911,92.77839069334374
2020-01-27,Austria,39.76,327.4189557003656,260.91379968902106,66.50515601134452
2020-01-28,Austria,39.82,266.0678545268887,260.89990873445106,5.167945792437649
2020-01-29,Austria,40.19,293.00026283272234,260.886017779881,32.11424505284134
2020-01-30,Austria,39.83,215.93454629354957,260.87212682531094,0.0
2020-01-31,Austria,38.38,190.70297885171848,260.85823587074094,0.0
2020-02-01,Austria,26.11,138.24202694142983,260.84434491617094,0.0
2020-02-02,Austria,27.69,172.98874391586816,260.8304539616008,0.0
2020-02-03,Austria,28.32,190.4290225095201,260.8165630070308,0.0
2020-02-04,Austria,36.32,147.86161916228528,260.8026720524608,0.0
2020-02-05,Austria,37.01,173.0964480038459,260.7887810978907,0.0
2020-02-06,Austria,36.76,193.23935664590957,260.7748901433207,0.0
2020-02-07,Austria,28.25,189.00975124255655,260.7609991887507,0.0
2020-02-08,Austria,27.76,148.4552950894906,260.74710823418064,0.0
2020-02-09,Austria,31.66,132.2018647728862,260.7332172796106,0.0
2020-02-10,Austria,22.49,123.11783997457972,260.7193263250406,0.0
2020-02-11,Austria,22.69,125.0846690156206,260.7054353704705,0.0
2020-02-12,Austria,37.47,181.60768204720185,260.69154441590047,0.0
2020-02-13,Austria,35.94,178.90769325647454,260.67765346133046,0.0
2020-02-14,Austria,26.08,162.26019170345623,260.6637625067604,0.0
2020-02-15,Austria,8.33,114.57912213497087,260.64987155219035,0.0
2020-02-16,Austria,24.24,201.0722105631737,260.63598059762035,0.0
2020-02-17,Austria,30.0,154.80897701800296,260.6220896430503,0.0
2020-02-18,Austria,32.52,165.23771514465443,260.60819868848023,0.0
2020-02-19,Austria,30.75,186.10243133460017,260.5943077339102,0.0
2020-02-20,Austria,30.32,135.0715914487589,260.58041677934017,0.0
2020-02-21,Austria,26.82,148.50968942321455,260.5665258247701,0.0
2020-02-22,Austria,13.04,106.33094292574,260.5526348702001,0.0
2020-02-23,Austria,32.03,159.5118602881541,260.5387439156301,0.0
2020-02-24,Austria,28.64,168.17320426637986,260.52485296106,0.0
2020-02-25,Austria,31.67,187.8225879658513,260.51096200649,0.0
2020-02-26,Austria,38.47,185.14124184800752,260.49707105192,0.0
2020-02-27,Austria,31.28,166.6646123151767,260.4831800973499,0.0
2020-02-28,Austria,23.11,145.76928973039367,260.46928914277987,0.0
2020-02-29,Austria,23.17,168.56340862236297,260.45539818820987,0.0
2020-03-01,Austria,33.18,156.9146368217415,260.4415072336398,0.0
2020-03-02,Austria,36.68,163.62853208607876,260.42761627906975,0.0
2020-03-03,Austria,39.61,176.05694518695557,260.41372532449975,0.0
2020-03-04,Austria,36.07,165.0499176498269,260.3998343699297,0.0
2020-03-05,Austria,31.3,172.5456889186636,260.38594341535963,0.0
2020-03-06,Austria,29.09,152.79935235033912,260.37205246078963,0.0
2020-03-07,Austria,18.42,163.17155336647926,260.3581615062196,0.0
2020-03-08,Austria,37.58,209.52142872577195,260.3442705516495,0.0
2020-03-09,Austria,30.34,166.69785700424163,260.3303795970795,0.0
2020-03-10,Austria,27.52,147.33146651655807,260.31648864250946,0.0
2020-03-11,Austria,25.94,159.4504009406745,260.3025976879394,0.0
2020-03-12,Austria,24.0,137.01509520019454,260.2887067333694,0.0
2020-03-13,Austria,30.27,170.3628534708595,260.27481577879934,0.0
2020-03-14,Austria,8.54,117.47444721264728,260.2609248242293,0.0
2020-03-15,Austria,31.13,151.7826436426562,260.2470338696593,0.0
2020-03-16,Austria,28.25,220.9070860840621,260.2331429150893,0.0
2020-03-17,Austria,26.94,198.42846756897572,260.21925196051916,0.0
2020-03-18,Austria,28.59,202.360920526904,260.20536100594916,0.0
2020-03-19,Austria,24.94,194.857781430023,260.19147005137916,0.0
2020-03-20,Austria,10.94,92.14194384179557,260.17757909680904,0.0
2020-03-21,Austria,4.32,102.13615828416832,260.16368814223904,0.0
2020-03-22,Austria,16.94,135.24809213041956,260.14979718766904,0.0
2020-03-23,Austria,20.58,198.99863072048203,260.135906233099,0.0
2020-03-24,Austria,23.09,225.2780176011829,260.1220152785289,0.0
2020-03-25,Austria,22.47,234.24842465160563,260.1081243239589,0.0
2020-03-26,Austria,21.76,236.60261223965853,260.09423336938886,0.0
2020-03-27,Austria,17.15,197.3039676763378,260.0803424148188,0.0
2020-03-28,Austria,4.89,92.62618110911724,260.0664514602488,0.0
2020-03-29,Austria,23.32,173.20451825398507,260.05256050567874,0.0
2020-03-30,Austria,24.86,267.9443022111699,260.0386695511087,7.905632660061201
2020-03-31,Austria,23.55,200.9138381953916,260.0247785965387,0.0
2020-04-01,Austria,23.53,167.03146591334536,260.0108876419686,0.0
2020-04-02,Austria,22.54,130.25781162208077,259.99699668739856,0.0
2020-04-03,Austria,19.85,118.12402499211292,259.98310573282856,0.0
2020-04-04,Austria,6.2,186.7458161181937,259.9692147782585,0.0
2020-04-05,Austria,17.93,124.733857335854,259.95532382368845,0.0
2020-04-06,Austria,23.25,120.91439192650932,259.94143286911844,0.0
2020-04-07,Austria,26.07,127.63939104636958,259.92754191454844,0.0
2020-04-08,Austria,23.63,169.4294155664297,259.9136509599783,0.0
2020-04-09,Austria,22.67,128.01104994611418,259.8997600054083,0.0
2020-04-10,Austria,20.54,105.47723766002652,259.8858690508383,0.0
2020-04-11,Austria,12.41,83.95583038008004,259.8719780962682,0.0
2020-04-12,Austria,-13.43,49.07333564067925,259.8580871416982,0.0
2020-04-13,Austria,19.54,78.12342843237742,259.8441961871282,0.0
2020-04-14,Austria,20.23,176.37289138283526,259.83030523255815,0.0
2020-04-15,Austria,24.5,122.33048024036248,259.8164142779881,0.0
2020-04-16,Austria,26.69,100.38444595753128,259.8025233234181,0.0
2020-04-17,Austria,20.04,101.8264349506752,259.788632368848,0.0
2020-04-18,Austria,7.79,69.15263245308088,259.77474141427797,0.0
2020-04-19,Austria,11.71,108.32547528517112,259.76085045970797,0.0
2020-04-20,Austria,6.3,82.59316682781133,259.7469595051379,0.0
2020-04-21,Austria,8.99,123.99301181282064,259.73306855056785,0.0
2020-04-22,Austria,26.01,106.94168380202149,259.71917759599785,0.0
2020-04-23,Austria,20.48,99.08395421847575,259.7052866414278,0.0
2020-04-24,Austria,16.85,62.47202441505595,259.69139568685773,0.0
2020-04-25,Austria,18.49,90.4104885446115,259.67750473228773,0.0
2020-04-26,Austria,25.18,103.18553536153776,259.66361377771767,0.0
2020-04-27,Austria,24.89,107.42006439750254,259.6497228231476,0.0
2020-04-28,Austria,22.87,76.14270333757463,259.6358318685776,0.0
2020-04-29,Austria,19.93,73.75117725899698,259.6219409140076,0.0
2020-04-30,Austria,6.9,45.81879628249093,259.6080499594375,0.0
2020-05-01,Austria,12.33,42.68413014905756,259.5941590048675,0.0
2020-05-02,Austria,13.77,46.47549044023994,259.5802680502975,0.0
2020-05-03,Austria,26.08,93.7629531469724,259.5663770957274,0.0
2020-05-04,Austria,21.65,63.00687450368653,259.5524861411574,0.0
2020-05-05,Austria,21.47,48.90573639602015,259.5385951865874,0.0
2020-05-06,Austria,23.29,49.61164750901921,259.5247042320173,0.0
